text,id
"@ravelesm @politicswatch15 Trump - An utterly horrendous individual.
Police - Far too ready to reach for a gun. Far… https://t.co/rUxFa1L9tR",1
#COVID_19 is unfairly affecting black communities in the USA. It stems from decades of racism built into American l… https://t.co/coNzZNRKZJ,1
"COVID-19 USA stats

New cases: +17407
Total cases: 1810937
New deaths: +783
Total deaths: 105325",1
"USA COVID-19 stats as of 04:30 PM on May 30, 2020

🦠 Cases 🦠: 1,811,186 (+1,301.0)
☠️ Deaths ☠️: 105,342 (+111.0)
U… https://t.co/vlbPA0X3o0",1
"@InplayMan @Ridgeboy83 Ok, well USA is currently worst hit my coronavirus and a private company/Elon Musk is flying… https://t.co/3xGlFXjWFT",1
"1/2
Dear Citizen

I am sharing an experience of well known &amp; successful entrepreneur from Ahmedabad

His son came f… https://t.co/JCVkvEkTQF",1
"@GOP @TrumpWarRoom First cop
Accused of a HATE CRIME 
in the USA
And a president for crimes against humanity. 102 0… https://t.co/uaXefeztTm",1
Don't even think of going on holiday to Greece or Spain if you're a Brit. Their governments think our government is… https://t.co/JJndkksXhY,1
@LodidodiTata @TonyTwellings @UnityNewsNet @McavoyHilary U.K. and USA are two different situations. The US officer… https://t.co/JrPyq9gKv0,1
@saanichnews Now Canada has to keep borders closed for much longer with all these mass protests happening in the US… https://t.co/kWy8opHjBe,1
"@Mj1984D @itvnews @heallafdn I read about that earlier, here in the uk people are suffering who rent privately, esp… https://t.co/fH0fDUgS7z",1
The covid numbers are gonna be huge in a few weeks in the USA. Yikes. #riots2020,1
"@tkd4zgqg A confronting statistic for Americans 

Today 
Deaths from COVID 19 per million population
Australia… https://t.co/mfs99C3HXa",1
"@RealBarbBee @IWashington @realDonaldTrump A confronting statistic for Americans 

Today 
Deaths from COVID 19 per… https://t.co/olpn01BEtp",1
"@RepMaxineWaters My thoughts : trump is speculating, that the vaccine to covid 19 will be produced in the USA. His… https://t.co/yNVBJWujaT",1
@SahilNisar_ @SAMAATV Mentioning meera jee's account of COVID in USA isnt a pressing issue either,1
"So, the president of the united states (@realDonaldTrump)is mentioned numerous times in a Netflix documentary about… https://t.co/SqcNXTNkth",1
@MayorCarter Y'all can do a COVID lockdown but not a terrorist lockdown? Take control of you city LOCK THEM UP! Straight up terrorism!,1
It's like  USA is now past Covid 19.. There's no regard for social distancing now in the wake of the nation wide pr… https://t.co/3AEaY56uPo,1
@heatherschwitz5 @LeeHolly81 @realDonaldTrump @MurielBowser America was booming under Trump's record economy before… https://t.co/1X66L9wQmb,1
Anti USA. Antifa followers and Soros. These are mentally deficient people. Actually dangerous. Their money is proba… https://t.co/QdRKoIMnhX,1
ProTect-All Solutions is there for you and your team. We can provide point of entry #Covid-19 screenings for anyone… https://t.co/2IY0iydiUF,1
@RobertBluey @DailySignal @KayColesJames @JCWatts @BobWoodson @StarParker @deana_basswms @deedeewilbon… https://t.co/okBgvkvFNX,1
@DC_ARVSgt You couldn’t make such stupidity up.  And do they really think that their March will make the slightest… https://t.co/PtnkfgDYJP,1
Day 70 of the Covid-19 USA outbreak: I finally got to go back to work! Training is still on course to happen next w… https://t.co/IH1352xVlP,1
"@realDonaldTrump USA COVID-19 stats as of 04:00 PM on May 30, 2020

🦠 Cases 🦠: 1,809,885 (+2,520.0)
☠️ Deaths ☠️: 1… https://t.co/lFqzEEFw78",1
"@realDonaldTrump @nytimes @washingtonpost USA COVID-19 stats as of 04:00 PM on May 30, 2020

🦠 Cases 🦠: 1,809,885 (… https://t.co/a837LyUcZM",1
"@Suedehead19 @IranLionness @realDonaldTrump @CNN Imma just say this in terms of Covid- South Africa, a poor 3rd wor… https://t.co/GHDLJYiDno",1
"USA TODAY: 10 questions about the coronavirus that urgently need answers

https://t.co/9ZnDFEmFzM",1
"Countries with more #COVID deaths per 1 million as of May 30

San Marino 🇸🇲
Belgium 🇧🇪
Andorra 🇦🇩
Spain 🇪🇸
Uk 🇬🇧
It… https://t.co/T4GsNDJbDS",1
"@realDonaldTrump @CNN Are you done with your temper tantrum?
Over 100,000 deaths, and you are still blaming China.… https://t.co/sJogsJcLiU",1
#ThisIsAmerica #epic #coronavirus #COVID19 #USA #impact #COVID #COVIDー19 #corona afraid of ? https://t.co/Gl251SO8em,1
@JustinTrudeau Did I hear yesterday that the Canadian government will be allowing some few Canadians to cross the C… https://t.co/PP6WqzL73u,1
@LambaAlka @htTweets India is in the List of Developed Countries Bhakths don't hurry it's in the list of Covid-19 c… https://t.co/Us7BotOS4J,1
@Glad_Vol @shtpostr @LlamaRa1n3 @imELITTE_ @ElijahSchaffer Liberals called him racist when he restricted travel fro… https://t.co/PFjeVmNOie,1
@johnthejack Nationwide protests in the USA over the murder of George Floyd. How many have died from COVID in UK du… https://t.co/nlUPerjEVw,1
"Been a little naughty tonight but  who cares. 
On the series side of things i think we're heading for a second wave… https://t.co/5ARmaj5fD9",1
"@FT ... and there we have it, the solution to the problems of the USA, including joblessness and COVID-19.  Congratulations",1
"Protest for the POC lives being lost in the UK as well as those in the USA, whether it be because of the shambolic… https://t.co/Po8Z6jUdlS",1
"USA COVID-19 stats as of 04:00 PM on May 30, 2020

🦠 Cases 🦠: 1,809,885 (+2,520.0)
☠️ Deaths ☠️: 105,231 (+105.0)
U… https://t.co/YOHDslVpjM",1
@WhiteHouse Americans should recognize what a great President Trump has been. Historically great by showing what US… https://t.co/WXpTh5krOL,1
"@realDonaldTrump @CNN Russia has nothing to do w/either. COVID, a possible bio-weapon ""lite"" (to be determined scie… https://t.co/fG7CeUCn25",1
"@robert_spalding Russia has nothing to do w/either. COVID, a possible bio-weapon ""lite"" (to be determined scientifi… https://t.co/JTv0defZKP",1
@piersmorgan Shove your social distancing along with your mouth. Do you know first case of covid in USA a chinese w… https://t.co/2jJR4dprj6,1
"Russia has nothing to do w/either. COVID, a possible bio-weapon ""lite"" (to be determined scientifically by Bio Weap… https://t.co/fPPCbUxAil",1
@Mazetism @ChocoLacaTaco @SophNar0747 I'm still waiting for the announcment that it was Russia who brought covid-19 into USA.,1
"@politico Oh FTLOG stop it! 

100k+ have died &amp; continue to die from covid.

40k+ unemployed 

There are bread line… https://t.co/SOgL1XPSER",1
"@bkives Sorry for ""spamming"" your twitter thread Bartley.  I just think that all this country wide bizzare aggressi… https://t.co/6xM6wPXyDI",1
"During this sensitive period, we must all do our part to prevent and contain the spread of COVID-19. Always have an… https://t.co/Q9vnQSyzIW",1
"Breath-taking of both police murders &amp; Covid-19 deaths. Wealth- &amp; power- enabling racism, inequity, &amp; divisiveness… https://t.co/CTvmV18QRb",1
"NEGATIVE RASCIST DATA to put Down BLACKS
Putting Black folks 1st in COVID
First in ANY Health issues
First in pover… https://t.co/CjBinwFEne",1
@WhiteHouse @realDonaldTrump @NASA @SpaceX USA is out of control with zero national leadership!  No honesty No inte… https://t.co/4rjsqVagq1,1
@CPHO_Canada Did I hear yesterday that the Canadian government will be allowing some few Canadians to cross the COV… https://t.co/H2mgVrsJNl,1
"@Charlotte3003G @GongSteve The numbers are not adding up to justify martial law by any generous reading. 
USA 2017-… https://t.co/Uo2oNYef2m",1
Peaceful protesting is always better then rioting and looting.  Because you still need to find employment in COVID-… https://t.co/taVLoYn6vl,1
The American people should recognize what a great President Trump has been. Historically great by showing what USA… https://t.co/dj7n1OMhi3,1
"Where is the lockdown???
Government has opened all the things. 
To save the India from covid-19 Government should… https://t.co/uvgnZNb6zd",1
@CPHO_Canada Did I hear yesterday that the Canadian government will be allowing some few Canadians to cross the COV… https://t.co/Ayrar3m5Fb,1
@CPHO_Canada Did I hear yesterday that the Canadian government will be allowing some few Canadians to cross the COV… https://t.co/XyCAtMmfnl,1
@CPHO_Canada Did I hear yesterday that the Canadian government will be allowing some few Canadians to cross the COV… https://t.co/mPHL0kFLIY,1
"What a wild year this has been so far.  COVID-19, riots and the USA returns to space.   People, we prove over and o… https://t.co/GWhEurP5t6",1
"@thecarolemalone Indirectly, he possibly has though. Wasn't the message, ""stay at home, or people will die unnecess… https://t.co/oybyWt0i7E",1
"Despite all the REALLY BAD 💩 happening in the USA right now (Trump, COVID, RACISM, etc.), there are some things we’… https://t.co/mwRIzeSrch",1
"@MyohVi @Alec_REI @NinaConCafeina @spieli1960 @keyrodi Same shit, different day. This is the USA, it isnt going to… https://t.co/3jzcbptkVL",1
"More than 102K tragic deaths from #Covid_19, another horrific &amp; unjust hate-murder, we have a pioneering… https://t.co/KR7o6PMtSC",1
@NPR Another country USA can use as a pattern to address COVID-19. We could even ask for assistance. Too small of a… https://t.co/G3NcNtcZl5,1
"With the protests going on in the USA right now, I can’t help but feel that SOMEONE on the GOP side is sitting and… https://t.co/RYWnGqncmw",1
@realDonaldTrump @FoxNews @OANN Lifting off soon is absolutly and so amazing true!! But it's not ROCKET LAUNCH. It'… https://t.co/fWunukBExp,1
"Our newer more durable face shield to help protect from COVID-19. 

Made in the USA in our New Jersey factory with… https://t.co/P18a1NKcw3",1
"A good scene in the USA with covid 19 today.

Panoramic shot of NASA employees at desks social distancing in masks.… https://t.co/w7xfTS3pGG",1
"Nigeria: COVID-19, Kogi State Rejects NCDC Results

https://t.co/4QDRYe9jlj #Sony #Toshiba #Michelin #BMW #USA #UBS… https://t.co/4o0nuam3rj",1
Imagine the USA bar chanting that would be happening if not for COVID,1
@tate_lauryn I'm not silent about this but I still want to point out that my people got blinded and tortured by the… https://t.co/TNrXHgoSZT,1
@KebabsRLyf @__MaryGelinas__ @cartz29 @rick42nc @taylorswift13 @realDonaldTrump The Wuhan Lv 4 Bio-weapons lab is i… https://t.co/pvmlxuxlw8,1
"Life is so fucking terrible lately. I've tried a million times to type my thoughts about *current events*, but hone… https://t.co/oCL9CMDY5n",1
"USA COVID-19 stats as of 03:30 PM on May 30, 2020

🦠 Cases 🦠: 1,807,365 (+503.0)
☠️ Deaths ☠️: 105,126 (+58.0)
Upda… https://t.co/XrihN0Xyrp",1
@ChrissyFireWat1 @libby4adime Look over there at Biden! Meanwhile the death toll from Covid 19 thanks to Trump is o… https://t.co/L91cdpX5r5,1
Wondering which areas of the country have been most affected by COVID-19? This is a deep dive into the ten areas wh… https://t.co/bhNaEK3Xbv,1
"#ThisIsAmerica
Please put on the mask, please keep social distance, COVID-19 is not over. More than 20000 people st… https://t.co/XFn4NoK3Tt",1
"COVID-19 in the USA:
Last updated 05/30/2020 12:13 PM PDT. 
1,806,862 CONFIRMED CASES, up by +13,332 today
  523,06… https://t.co/G3D04WlcIm",1
"Nigeria: COVID-19, Kogi State Rejects NCDC Results

https://t.co/jJNYQogq3o #Hongkong #spaincoronavirus #body #shop… https://t.co/ruSMgy3fj9",1
"Most coronavirus COVID-19 deaths:

🇺🇸 USA - 105,068
🇬🇧 UK - 38,376
🇮🇹 Italy - 33,340
🇫🇷 France - 28,771
🇧🇷 Brazil -… https://t.co/L6JSV0XpQD",1
@realDonaldTrump's withdrawal of USA from @WHO appears to be to divert attention from his handling of COVID-19 coz… https://t.co/GojV9QiyEf,1
check out my gig #amazon #ppc #campaign #ads #fiverr #sales #sponser #fiverr #gig #promotion #keywords #ranking… https://t.co/ZcLtIyUHKK,1
@NPR @realDonaldTrump's withdrawal of USA from @WHO appears to be to divert attention from his handling of COVID-19… https://t.co/7R3XM7lpFM,1
"For all the mess that the USA has made of managing the #covid_19, outbreak, I am pretty sure that the best treatmen… https://t.co/HLKATOjxJQ",1
"No, most of the world agrees that you sir are incompetent, that you are a patalogical liar and that your doing is w… https://t.co/ZA7gIhdE6i",1
DAY 76: We have officially gone from Covid-19 to Chaos in the USA.☹ Sharing the facts and my view right after the S… https://t.co/l5mpVYwMsM,1
"@fred_guttenberg The next 6 mos. of 2020 &amp; up to the next Presidential Inauguration Day, the USA will fall into the… https://t.co/CUNOXcaWW9",1
".
How many rioters, who tested positive for Covid-19, went out and got in the face of Police Officers across the US… https://t.co/qBHl69Dnsx",1
Plan —&gt; 2020 Summer Vacation LA &amp; Vegas but thanks to COVID-19 we’ve to stay at home :( ... New plan —&gt; Feb. 2021 M… https://t.co/15BiwBdEOc,1
@CNN how many dead USA from COVID-19 today?,1
An Odia poem from far away - non-resident Odia in the USA to dedicate to the Covid Warriors @CMO_Odisha… https://t.co/dWh4MUdS8A,1
Interesante: Daily COVID-19 tests per thousand people https://t.co/5s1y3dM6vp,1
@Chrisg19722015 @Himself3909 @DanaMil70590816 @AlbericiSuzanne @renplayw @Onedeplorable1J @Deplorable1520… https://t.co/5lvUbopbAe,1
I support peaceful protestors who are speaking out against the systemic racism we are all fed up see play out over… https://t.co/35f3ScKGLq,1
"@enactus_abu COVID-19 Food support Was a great success.

A big thanks to you all who donated. Our very own communit… https://t.co/Y2DbD6rMgK",1
Doesn’t @realDonaldTrump have better things to do other than look at Super Duper Rockets? Surely #Covid_19  and the… https://t.co/vuiE9YTbtw,1
"@_RP_77 @ClarkeMicah More importantly, the author of the article is actually a Doctor who has added deaths to the r… https://t.co/Rz8BaZ7SIq",1
"@mattpawelk @MikeTanier If you want to know how smart people run a government in this COVID-19 crisis, I suggest st… https://t.co/VkACq4vPSj",1
"@stan_sdcollins @RayVautier Here in Ontario,  the lake Erie fishers quit at first, as their customers were mostly U… https://t.co/N6TuaStJGH",1
Please help us PREVENT WILDFIRES to protect the health and safety of firefighters and the public during the COVID-1… https://t.co/4yBAwz19Tu,1
"ON DEMAND: Watch #workerscomp experts Mike Hessling (Gallagher Bassett), Rich Lenkov (Bryce Downey &amp; Lenkov) &amp; Bria… https://t.co/HlmY1GfX5F",1
Consumer search behavior is a clear reflection of priorities that people are placing on their purchases. Here are 1… https://t.co/Yrfn3VZ9vw,1
"USA COVID-19 stats as of 03:00 PM on May 30, 2020

🦠 Cases 🦠: 1,806,862 (+697.0)
☠️ Deaths ☠️: 105,068 (+12.0)
Upda… https://t.co/iZSjpQUJ2C",1
"New #COVID19 cases. Charts via @ftdata 
😷🦠
Find any country or US state in the live-updating and customisable versi… https://t.co/UwH3lqmUau",1
This was a reply from someone mentioning the USA not supporting Who anymore. The USA will be feeling the affects of… https://t.co/9HlbJvzpfC,1
"@Skyking48Ron340 @realDonaldTrump @hgpp_usa Taser?  Rubber bullets?  Live ammo?  

All the while we are still deali… https://t.co/N7w45Jkx9f",1
"#COVID19 world update: total  cases 5,924,275, deaths - 364,867. 

Active cases keep growing: we have not ""flattene… https://t.co/DPdg1Og1OG",1
"Organized on social media from locations *Outside the USA*.

Just like the ""Open America"" demonstrations.

China &amp;… https://t.co/Fd5GLaLm8M",1
"2 deadly virus in @USA is 
1. #Covid_19 
2. #RacismInAmerica",1
"You SOB! This is yet another attempt at blaming anyone but YOU for the pandemic that YOU could have stopped, but to… https://t.co/8ep6U6Hont",1
"COVID-19 May 29 USA infection by State

USA Daily Survival Rate = 96.0%

World Cases Mild 98%  Serious 2%

USA Tota… https://t.co/Jt2XXNPP7h",1
"Check out my latest article: BEWARE OF COVID-19 SCAMS,FAKE NEWS,FALSE CLAIMS&amp;amp;PHONY WEB: CORONA DATA BEING USED… https://t.co/VHaW8ku7DS",1
"This is going so worst . It's modern 2020 &amp; world is fighting with Covid-19 and here USA is repeating racism !!
And… https://t.co/WN9B52Yjhe",1
"South America, Usa, Russia, African. Contries again suffering from Covid 2019.",1
@Sons_of_Calvary @VoteBlueNov3rd @itsJeffTiedrich @realDonaldTrump First USA ... in Covid-19 Deaths because of a to… https://t.co/mYFKe0lzvW,1
