text,id
"""Libraries are much more than this"". Thanks @erikboekesteijn my friend, this conversation on re-opening public libr… https://t.co/fKlUb247hT",1
"PODCAST: Get ready for @Jose_M_Umana and @MarioAmaya1, the baddest #podcasters around on The Bad Hombres FC as they… https://t.co/7nL4QFNW5R",1
Its crazy how Andrew Cuomo is saying Coronavirus Covid-19 is a European Virus when it has nothing to do with Europe… https://t.co/D08eDASf12,1
A study found at least 34 ongoing #COVID19 projects from European medtech startups aimed at supporting healthcare p… https://t.co/TaXweOnfGe,1
‘The virus came from Europe and no one in this nation told us … It didn’t come from China’ — Gov. Cuomo called out… https://t.co/LOq3nW4MSW,1
@eddieclarke96 7 And about the reality that those same residents could die in hospital and yes the figures for care… https://t.co/aAWnxWSaPg,1
@RandomDudedd @D1SREGARD @OGesports @NiPGaming For your information topson and midone are back in europe. Theres no… https://t.co/iw8pCQa5Wr,1
"@GordonGChang @DrTaraO In left-Europe the heroes are not the AngloAmericans, are the communists well hidden in gold… https://t.co/mout2F66RH",1
@chrispives @jimkyle90 Thanks - that's really odd as both the FT and Guardian report that as coming in after announ… https://t.co/pvSVSUjExF,1
"Speechless, it's as if we don't have the worst covid-19 numbers in Europe and second worst globally.. https://t.co/28OSiIYZ1b",1
"Contrary to what many Americans think, the death rate in America is about the same as in Europe https://t.co/0kI2soJJ0A",1
@CNET People in new york now blames Europe as the source of covid because they said aahhhthe strain is from Europe… https://t.co/uD3GB93bPQ,1
"Leadership in Europe pays off. 
https://t.co/69smUE8pj1",1
Coronavirus: How Turkey took control of Covid-19 emergency - BBC News https://t.co/iBsdDCMsJY,1
@sue_beachcover @Oakely_Dokely @Stuartshields75 @gardentel @allisonpearson Statistically speaking if you're 15 or u… https://t.co/JJ1ZLsc9bb,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/kcwsAUWPr1,1
"when not throwing @maitlis  under the bus, Newsnight is one of TVs finest programes

last night they had a short do… https://t.co/BLkxLfx06K",1
@JonJonesSnr The key point is our trend. The 7 day rolling average is on a consistent downward curve. Numbers are h… https://t.co/24v4iDhRP3,1
"@PeddyPK @NicolaSturgeon @scotgov @BorisJohnson And did you know Scotland has the highest R rate in UK, 3 times slo… https://t.co/tacMTdJmdR",1
US COVID-19 Some routes to Europe and Japan will return to San Francisco International Airport on 1 June… https://t.co/lMOKJoHZUs,1
@BorisJohnson You’ve achieved the highest death rate from Covid in Europe. This is a TRAGEDY not an achievement #borisjohnsondisaster,1
How Turkey took control of Covid-19 emergency https://t.co/NMt796Aa00,1
@robertlargan @HyssopGlossop Still not finding any time to answer constituent questions though. While you're eating… https://t.co/Z68Wwp3mxG,1
@hanskhauge @NYGovCuomo Really? He’s blaming Europe for spreading the COVID virus... everyday during his press conf… https://t.co/4PvOHgkpNI,1
"@timcollins999 @Enilorac999 @CardinalNichols @TomTugendhat By ""utterly discredited"" do you mean there are differing… https://t.co/2ZP666LtRQ",1
"@Cozz_x No, that job was cancelled due to covid so I’ve got a new one based in Europe instead🤩",1
"Wonder if this will become a trend for tourist economies: Cyprus will assume costs of hotels, food, drinks, medicat… https://t.co/PJPFHab23s",1
"@BorisJohnson There are in excess of 38,000 dead from Covid 19 in this country, the worst death toll in Europe ; in… https://t.co/Lxog02Q2fl",1
"@BorisJohnson loves everything we do to be “world beating”.
Here are the COVID deaths across Europe yesterday. https://t.co/KWQkT1LPkm",1
Coronavirus: Over 40 Covid-19 cases traced to church service in Germany https://t.co/g9KlkGhni1,1
"Everywhere the elite thinks it is exempted. ....he went to a party in the southern city of Córdoba, before testing… https://t.co/BTmey8fa5t",1
"Council of Europe, Respecting democracy, rule of law and human rights in the framework
of the COVID-19 sanitary cri… https://t.co/wC80PgW1Hz",1
Belarus’s President Warns Global Elites Using COVID-19 Crisis to Try to Reshape World Order Belarus’s President War… https://t.co/Ti9rC46fuW,1
"Today's #covid19 new cases and deaths stats from the @WHO. 

High death numbers again from Brazil and Mexico (1.6k… https://t.co/hFiQNKGFxs",1
"Lesson to politicians, listen to GPs, it saves lives! GPs early warnings about coronavirus were ignored in Lombardy… https://t.co/iLhFdXsmpq",1
"Protect, prepare and transform Europe - Recovery and resilience post COVID-19 | European Commission… https://t.co/tn346Plvxy",1
@Shoonnunmber9 @tabbiesrule @philwoodford 4 gov scientists &amp; BMA have said it’s too early to lift lockdown. UK case… https://t.co/terYpyZGAq,1
Belgians: be ready to pay 10000€ from your taxes for Belgian Prince Joachim who tested positive after a COVID-19 lo… https://t.co/NW43q3eIRd,1
"@mkainerugaba In Europe it’s Covid  19 in Uganda it’s a business  for your family , speak to Jaaja I want Food .Mmm praying for Impossible 👽",1
@abouzaki_md @awscloud @JeffBezos I started doing some research and blockchain could be a game changer in the space… https://t.co/2Z6HtByB0j,1
"@BorisJohnson Deaths yesterday across Europe from Covid. Good luck everyone.

Spain        2
Italy         87
Germa… https://t.co/oPOU1QJSWn",1
"@MattHancock Deaths yesterday across Europe from Covid. Good luck everyone.

Spain        2
Italy         87
German… https://t.co/YMps9lnXQl",1
"@PaulJBelcher @RupertMyers @mwarhurst Deaths yesterday across Europe from Covid. Good luck everyone.

Spain… https://t.co/YeEoK5cG5H",1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/JWDw1EKL9m,1
"@LynHewitson @abcpoppins @jennifersterri1 The UK is COVID Mary, the sick man of Europe. Greece are being sensible n… https://t.co/Pmft54fxv4",1
"@Irma90762 @RealGreatBatsby @ScottAdamsSays @realDonaldTrump @TheConWom The scientist was wrong.  It's an old drug,… https://t.co/OUkaUWAPJK",1
"In Geneva, one of the world's richest cities, thousands are queuing for miles each week to receive a food handout… https://t.co/tRz13tk2pX",1
@BorisJohnson did Europe give enough help to UK for covid emergence?,1
Interesting development that may explain why Asian countries had far less Covid-19 deaths compared to Europe:… https://t.co/y8v07mYfey,1
Low virus rate leaves Oxford vaccine trial with 'only 50% chance' of success because COVID-19 is declining so rapid… https://t.co/IeHHwOUB7R,1
"Belgium Prince Joachim tests positive for Covid-19 after lockdown party 

https://t.co/Je2nNNAJTn",1
COVID-19: Europe appeals to Trump to reconsider decision to withdraw from WHO https://t.co/B8gV56MODs,1
"@SadieEllis @Yamiche I'm from Europe and for me it looks like the civil war has already started. This, COVID and Tr… https://t.co/PSFeJiRLYT",1
@bazzacollins Highest excess death rate in Europe (World?) and the messaging is all about opening up. More daily CO… https://t.co/SoKZQHETYJ,1
"@ScottAdamsSays @realDonaldTrump @TheConWom Agree with you 100% Mr President, HCQ is the drug.  Am retired med prof… https://t.co/rbtDLFqNqk",1
"@SE25A Track and trace been implemented in several countries in Asia and Europe, it is possible but to do it well r… https://t.co/8Wn6r20t3m",1
"#hoorayhenries
We have done so well. I announced we would have the highest covid death rate in Europe. Was I wrong? 
Trust me, I'm a Tory.",1
"As new deaths and cases fall in the United States, Europe and Asia, Latin America now stands as the world's sole re… https://t.co/2kHvX1Vl3m",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/domHHF6BB2,1
COVID-19: France reports sharp uptick in infections https://t.co/i1nr0U20pR https://t.co/jasBPspDiU,1
"Gee, what will they do without all those ugly Americans?
https://t.co/ZKi8mPgI79",1
Feast of Pentecost #PopeFrancis #coronavirus #Covid_19 #Covid_19india #Kerala #CatholicChurch #CatholicTwitter… https://t.co/WPfHWlEa7d,1
@UnleashedComedy Everything's still hunky dory! Full steam ahead! I know that Sweden tops Europe COVID-19 deaths pe… https://t.co/FaCxEmrVHG,1
"Hard evidence, proving how far behind the rest of Europe the UK is with COVID-19.

Other countries are opening up a… https://t.co/F9xuAztl9X",1
the sell out of our farmers replacing one set of rules from Europe with a far worse scenario of a U.S. trade deal;… https://t.co/TZasQ9eBQh,1
@YolandeMakolo @TheEconomist Experience with how countries around the world have dealt with the COVID 19 pandemic i… https://t.co/jRkjhsgdTw,1
@Jane_Holst @foreignoffice @RobDelyn Glad we agree. Best in Europe on the covid table. Opening a lockdown with THOU… https://t.co/e2WefQ8UgL,1
"I always praise and state gratitude for the NHS and it's staff. 
I have now spent my first 24 hrs in the largest ho… https://t.co/m79p6RbxxZ",1
Coronavirus: How Turkey took control of Covid-19 emergency  https://t.co/74OcOEPSzb,1
Belgian Asylum Agency Sending COVID-Infected Migrant Children Into Schools https://t.co/QqTxRrFNaC,1
@JdeJ555 @Baligubadle1 @realDonaldTrump @nytimes @washingtonpost @Dijzeltweet @Graskaas1 @AfricaDesk1 Fake News Tru… https://t.co/U89UJ0iQPS,1
Why #Portugal 🇵🇹  #Covid19 test rate is more than double almost every other nation #coronavirus  #EU  #UE #Europa… https://t.co/e1Utn1PI1M,1
"@afneil Clusters of infections appearing all over Europe now which was obviously going to happen because, er that's… https://t.co/0NKaq6diXM",1
@Redpeter99 @GraceBrodie It means nothing these guys are in for 5 years by the time an election comes around we wil… https://t.co/KCuOGOlM1H,1
"Seniors are leaning on #tech to keep in touch with family, friends and their church communities. Connecting digital… https://t.co/Jl0lLnZo2K",1
@argus791 @britainelects @OpiniumResearch I think it's been the lightning-rod for all the other things the govt hav… https://t.co/zzyzppkku2,1
"The COVID-19 crisis has posed a fundamental challenge to Europe’s populist radical right, and the #Netherlands is n… https://t.co/iMVXtB2cgR",1
Has Sweden's different COVID-19 response paid off? https://t.co/5WsianMc5T,1
"@NickCohen4 @StevePeers @observer I don't think it would be wise to ignore their other agendas around small state,… https://t.co/Z9EI8FdODs",1
"@MattHancock Covid deaths across Europe wed

Spain - 2
Northern Ireland - 3*
Ireland - 6
Hungary - 8
Wales - 10*
Po… https://t.co/Y3gn965FRw",1
I’m January of 2020 the US almost went to war with Iran. If it wasn’t for europe (in my opinion) we would be in WW3… https://t.co/y59VROQtqP,1
Why are deaths from covid-19 higher in US and Europe than in Asia? https://t.co/AiJforn8va,1
@South_IrishNC Exactly. It’s Trump’s MO. Incite your white nationalist thugs to burn down Minneapolis and blame the… https://t.co/AvczOKvgxA,1
i just want to leave this here https://t.co/CYeiq6u3KP,1
"Barnier said UK should recognise he WON'T change hid demand 4 UK 2 accept EU rules then states ""UK left EU we didn'… https://t.co/2GonH5RKuh",1
"Germany’s contact tracers try to block a second covid-19 wave

 https://t.co/vEiamigIxB",1
@ChrisRGollop @josephdoherty8 @several_kenobi @spikedonline @spectator Yeah.  Doubt it’s going to get any better fo… https://t.co/4bqFy2rtkP,1
"Economist's bottom line: ""America and Europe have fared similarly in the pandemic"" -- yet America's economic respon… https://t.co/8x8uIFtETv",1
"@SkidRowRadio_YT Ya drug that’s relatively cheap and is used to treat malaria, rheumatoid arthritis and lupus. It’s… https://t.co/13t6sFDseW",1
"Contrary to what many Americans think, the death rate in America is about the same as in Europe https://t.co/0DM1LX1a7y",1
Second more deadly wave of coronavirus expected 'to hit Europe this winter'' | via @telegraph… https://t.co/2UCfzEdQHR,1
@MkBlyth enjoyed your podcast on CoVID in Eastern Europe. Your ck host would choose Slovenia as a refuge. Very good… https://t.co/dzw1LWxShQ,1
Belgian Asylum Agency Sending COVID-Infected Migrant Children Into Schools https://t.co/0o7U29xFK0,1
check out my gig #amazon #ppc #campaign #ads #fiverr #sales #sponser #fiverr #gig #promotion #keywords #ranking… https://t.co/ZcLtIyUHKK,1
"Real Madrid was meant to be crowned as the champions of Europe for the 14th time tonight, but COVID -19 ruined ever… https://t.co/sXPN8NHlC7",1
"@KhaledBeydoun Imagine ""colour and religion isn't an issue in Europe""",1
Belgian Asylum Agency Sending COVID-Infected Migrant Children Into Schools #Italexit #uscita #truffacovid… https://t.co/hKWCVKbgOi,1
@WHO @WHOWPRO @pahowho @WHOSEARO @WHOAFRO @WHO_Europe @WHOEMRO @WHO made it happen #COVID19 #lockdown for money!… https://t.co/FaPXUZoJJd,1
"As new deaths and cases fall in the United States, Europe and Asia, Latin America now stands as the world's sole re… https://t.co/j7d9vapReK",1
"20:30 | Covering COVID-19

Covering Covid-19 on Channel 7 with short films from around the UK from the local TV net… https://t.co/0IT9nj8fD3",1
@MattHancock Largest death rate in Europe. Covid + patients discharged into care homes. Locked down too late and ea… https://t.co/6oViw0Nc2j,1
@FifersRock @littlebritain5 @meNabster @Quamasparagi @inabster @jmenzies_ @DARPA @matthew_elliott @SarahBSmithVA An… https://t.co/4AAxG6Sa5N,1
"@ITLSusan @SkyNews - [ ] United Kingdom
- [ ] Country in Europe
- [ ] Area: 242,495 km²
- [ ] Population: 66.65 mil… https://t.co/uts7Tf7tPw",1
@minstrelmac @Macky_utd @JackSharesGraps @MENnewsdesk What's your point? It's no secret that we're not testing ever… https://t.co/LuwaKAJ816,1
@dmgriff1968 @LuckyHeronSay @piersmorgan Okay what is your point.  We are reporting more Covid deaths or Europe is… https://t.co/2jNGdY4SzD,1
@briantylercohen Cannot blame Angela. Why would anyone come to the US from Europe now. Covid still not controlled a… https://t.co/5rJgsR97Ut,1
@NYGovCuomo Why did so many elderly die in your state.  It was you who sent them to nursing home and long term care… https://t.co/CJ8n0UvdX6,1
"@Ianblackford_MP 1. DC lied and cheated everyone 
2. Cabinet protected him
3. When England dont adhere to the rules… https://t.co/uEHNNIhp9n",1
Restrictions on foreign direct investments including M&amp;A are on the rise across the world as a result of the pandem… https://t.co/3AtvCHJ5qN,1
Moscow more than doubles Covid-19 death toll https://t.co/8I2PWx2355,1
"On a Scottish Isle, Nursing Home Deaths Expose a Covid-19 Scandal https://t.co/8zSIP6I7Fw",1
"We really shouldn't be easing #lockdown prematurely! 
Yesterdays #covid deaths across Europe:
Spain       2
Italy… https://t.co/bWPaR2SQpD",1
How Atalanta vs Valencia in the Champions League was the cause of the COVID-19 outbreak in their areas and eventual… https://t.co/2kS19cneN4,1
Coronavirus: How Turkey took control of Covid-19 emergency - BBC News https://t.co/GGn9xgmALn,1
@RonaldReagan @FedericaMog @WaldorfNYC @nytimes @SecAFOfficial @V_of_Europe @UN @WhiteHouseHstry @BushFdn… https://t.co/GsDBPSUL2S,1
"Covid-19 deaths - yesterday across Europe:

Spain       2
Italy         87
Germany 24
France     52
Turkey     28
B… https://t.co/BRVURfrNdb",1
"Have you heard the official word from the IGNORANT Gov Cuomo?
Covid-19 didn't originate in China it came from Europ… https://t.co/UsaKXD9hFT",1
"While official #Covid19 death tolls still undercount the fatalities' actual number, The Economist aggregated weekly… https://t.co/MsAl5mxxum",1
So the UK had the highest deaths in Europe yesterday with 324. Seems the kids in my hometown just don't get it. Lar… https://t.co/71pFL2Y0NH,1
— despite the fact that cases of the Wuhan coronavirus (COVID-19) are being reported in the migrant camps along the… https://t.co/hDdYArVKEi,1
How do you anticipate the COVID-19 crisis will affect #electriccar sales? While #EV sales still only occupy a small… https://t.co/BlLT1IBTka,1
"Spain's #COVID19 death toll rises by 4, showing massive decline in daily fatalities over recent weeks
https://t.co/SKP3yLNgfu",1
@DividedWeFall9 @AllenTang101 @jobonabas @ellenflynn75 @jeyconnect @KayaKingOG @ssingle82 @Oholive_ @texasbeaut… https://t.co/r0Saz0NxJX,1
2/3 of the covid cases are from the WC. Kanti what’s happening there by little Europe??🥴,1
@FHeisbourg @csdickey Wouldn't your last point be a reason not to send billions of euros to southern Europe? If Bel… https://t.co/39cBJQay7j,1
@harlo786 @nickyj0506 @Abundance247 @Keir_Starmer The thing is other countries count deaths differently. Plus there… https://t.co/6NqWSXiVlP,1
"@MattHancock Yet, we still have the biggest Covid-related deaths day-on-day in Europe. Congratulations.",1
@LBC @LBCNews It’s okay. England ain’t even in Europe mate. Should ave been down covid bay in Dorset today though.… https://t.co/dJ7xs4pX9p,1
"As new deaths and cases fall in the United States, Europe and Asia, Latin America now stands as the world's sole re… https://t.co/KZkYN1mdPM",1
"England risks #COVID19 resurgence by ending lockdown too soon, scientific advisers say 

READ:… https://t.co/nx0yXmLkqZ",1
Paris masked - Covid masks give the French a new way to be chic | Europe | The Economist https://t.co/q52FYWNTbC,1
#UK has its borders away from #Europe so that it can #murder its citizens at will by doing everything to have the h… https://t.co/TyfXMEN5Jw,1
"England risks Covid-19 resurgence by ending lockdown too soon, scientific advisers say https://t.co/YnYPpVmQqh",1
@NadineDorries Your governments ineptitude has caused the greatest loss of life from Covid 19 in Europe and fourth… https://t.co/vYmGOjKFhy,1
"19:30 | Covering COVID-19

Covering Covid-19 on Channel 7 with short films from around the UK from the local TV net… https://t.co/NLH3sA72sW",1
"How big will the change in shopping behavior of Chinese be after COVID-19?

I cannot talk about mainland-China, but… https://t.co/X98rvLkf5m",1
Paris masked – Covid masks give the French a new way to be chic https://t.co/PXV7wBkjdf,1
"COVID-19 epidemiology. 
There is a ""Mini Ace Age"" in Eastern Europe. Did lockdown cause it?
Due to cold weather, th… https://t.co/gBmpl1xZr3",1
"Europe, Canada, Asia &amp; Africa must stand up to Trump &amp; prevent  WHO from being reduced to an outfit of any World po… https://t.co/E3kQ6CH0V6",1
"The virus detectives – Germany’s contact tracers try to block a second covid-19 wave 

https://t.co/BxFwlrGZwN",1
@10DowningStreet why  don't you claim Europe's help for your harsh covid state?,1
@ASavageNation Governor Cuomo now blames Europe for covid-19 stating the amount of air traffic from Europe to New Y… https://t.co/7HAE7R7B65,1
"COVID knowns / unknowns:
- came frm animals (which one)
- 1st from China (Iran, Europe, USA)
- likes old people (wh… https://t.co/brztcgOuxv",1
"Coronavirus: 
How #Turkey 🇹🇷 took control of #Covid_19 emergency.⬇️ https://t.co/kuOXHNVy07",1
"👇

How Turkey took control of COVID-19 emergency? 

https://t.co/6mMiIIRhRd",1
