text,id
@MsAnaMcCarthy @gloriagrifo @Harvard Why? is lie. Dr. Fauci is only conviced that Chloroquine Hidroxide is ineffect… https://t.co/NOWEnVZuIS,1
"@realDonaldTrump Joe Biden is a Coward

Joe Biden did not hide from protesters
Joe Biden cuddle China during start… https://t.co/Ji1wDqFlLt",1
"Stfu government of China, you guys be treating your people like shit, and plus we still haven’t forgotten about you… https://t.co/A3wO20lnuE",1
"@piersmorgan I could remember vividly when job creation was booming under him you went all out praising his songs,… https://t.co/9kPrwxabk5",1
"How Racist is China?! COVID-19 exposes shocking racism in China!
 https://t.co/5Nk5srpKBa via @YouTube",1
"@ProfKarolSikora ""Huge question mark over whether to trust any figures from China..""

Could you please explain why… https://t.co/z0P4QvhM8c",1
Major Chinese e-commerce platform #Pinduoduo Inc posted a 44% YoY revenue growth in the first quarter of 2020 with… https://t.co/OjsH2lH65R,1
@zlj517 Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest of the… https://t.co/G1UFARq45Z,1
"guys please be careful , i know a lot is going on and we have too take a stand but please be safe COVID-19 is still… https://t.co/pLgQXXGnOi",1
@SkyNews @AmbLiuXiaoMing Why the #CCPVirus did not spread much in other cities of #China but it spread easily to th… https://t.co/sxnvHniUJw,1
@alaphiah Did you say #WuhanVirus? 😎 Isn't that also known as the #ChinaVirus? I hear that this #COVID_19 virus cam… https://t.co/IPpPzOM846,1
@HuXijin_GT Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest of the… https://t.co/bmH5tefLJ1,1
@HuXijin_GT Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest of the… https://t.co/I2b7Sxkrim,1
@HuXijin_GT Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest of the… https://t.co/D1gZwKSiYw,1
@HuXijin_GT Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest of the… https://t.co/e9lKm7p82O,1
"This is the reason for Coronavirus!
#china #ChinaLiesPeopleDie #Corona #coronavirus #COVID #covid19 #COVIDー19… https://t.co/kgNSnGCxjj",1
@CGTNOfficial Everyone knows that fucking China is involved behind USA's caoas to divert attention. Be prepared for… https://t.co/uXea7zykpl,1
"China delayed releasing covid info, frustrating WHO, documents and recordings reveal
https://t.co/VFMkRXuwm2 ⁦… https://t.co/0dO3b16sdq",1
@cgtnamerica @SarahWaltonNews Everyone knows that fucking China is involved behind USA's caoas to divert attention.… https://t.co/3dWEoCA91d,1
@CGTNOfficial Everyone knows that fucking China is involved behind USA's caoas to divert attention. Be prepared for… https://t.co/MCLvQmvYSD,1
"Increased dependence on China by Latin America and the EU not only generates vulnerabilities for both regions, but… https://t.co/KWniBK2TKD",1
Maybe if you’d Addressed this at your EMERGENCY Press Conference right after Floyd’s Murder instead of taking up Pu… https://t.co/9YXrcYA3ON,1
ICYMI: We co-hosted a panel on China’s role in Latin America. Panelists including @ericfarns spoke about free trade… https://t.co/5C65Uo40nh,1
At least those crappy in it together shitshows have ended. We all know covid or China’s Wuhan flue was political an… https://t.co/DwAtRyGoEq,1
China back to pre Covid emmissions. So will we @GHGGuru,1
@SkyNews @AmbLiuXiaoMing Why the #CCPVirus did not spread much in other cities of #China but it spread easily to th… https://t.co/lketLRjqHP,1
"@realDonaldTrump “It’s one person coming in from China. We have it under control”
- Trump 1/22/20

107,000 US Death… https://t.co/8qFMwpEje1",1
Covid probably on a plane 1st flight right now back to China saying man America wilding 😒,1
"@realDonaldTrump “It’s one person coming in from China. We have it under control”
- Trump 1/22/20

107,000 US Death… https://t.co/BxTSlx0TxB",1
can’t believe 73 nalang ang covid case sa china,1
China Delayed Releasing Crucial COVID Info to WHO https://t.co/hKgLvmwhKV,1
@globaltimesnews Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest o… https://t.co/pzwcxC2Nar,1
"@TheDeshBhakt Apparently, the Acchey Din” r over for Mr Modi ,with falling GDP  in pre COVID-19 times ..worsening h… https://t.co/fIPhG126O3",1
"@_inadavis We are ""Model Minorities"" who are given the permission to live our lives with less oppression than our d… https://t.co/IEFC6NNEce",1
"@SamParkerSenate @newruIe Well you seem more concerned to accuse China and retweeted this message:
Below age 55, pr… https://t.co/Kza1KcuidO",1
@Vzixae @milazionhoe @pmount4PF @SegunSlatt @madisonhonesty @then0stalgicone @1goatmusic @tuesdaythefixie Okay then… https://t.co/ERbfe9QfPr,1
@globaltimesnews Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest o… https://t.co/MiZcql0o46,1
@BidenWarRoom @realDonaldTrump If we listened to Biden we would still have people flying in from China spreading covid,1
@bobjustice10 @OffGuardian0 @Charlotte3003G @Jimmymack010 @DissidentDodges What the hell does my experiences  with… https://t.co/QfSzqeoiU6,1
@robreiner I completely fail to understand WHY this is President Trump's fault!  This is the police officer's fault… https://t.co/45qn1xG0QA,1
"Is there a disconnect here??

*40M++ unemployed
*15%+ unemployment rate
*protests and rioting across nation
*100,00… https://t.co/j7KCMheBes",1
@realDonaldTrump All of the acts of arson and robbing that are spreading across the United States are terrorist act… https://t.co/FlPepX1MRu,1
"@seemomster @SecPompeo It does, but on this one progressives have failed: China has imprisoned1 mil Muslims, run pr… https://t.co/GdnbSUW8n3",1
@PokeFanTrevor Why not focus that anger to the fact China murdered the man who blew the whistle on COVID-19. One of… https://t.co/jipdzaFGIw,1
@globaltimesnews Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest o… https://t.co/eadejc15Bo,1
@asadowaisi Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest of the… https://t.co/XdOqFTlJNc,1
WHO faced 'frustration’ with China delays in releasing vital Covid-19 data  https://t.co/m1dPjVBbLL,1
"@WarriorShanky @XHNews China has won the war to against COVID-19, how about your USA allowed spreading the Racist V… https://t.co/jfFAl5LeMV",1
"Total #COVID19 cases #worldwide : 6.32 million
-
Total #COVID-19 #deaths worldwide : 375,610
-
Total recoveries wor… https://t.co/wtrpvyQK6t",1
@PTI_News Media narrative will shift to Chidambaram and son. Incompetence against china and inept handling of covid… https://t.co/hH8YIpyqo2,1
werent china the ones kicking africans out of their homes and discriminating against them during the covid situation https://t.co/GmGf9ZyH9R,1
"A real pleasure to chair our latest #WIDERWebinar today: 

@yuenyuenang on China's response to the pandemic and imp… https://t.co/TbUNItzf6y",1
"@jimsciutto @joshuawongcf Hey look the old Sciutto is back, bragging about his time in China.

Yet, Sciutto has no… https://t.co/1dbIWnni8i",1
"Opinion: COVID 19 Stress? – Your Psychological First Aid Kit, By Anireto China https://t.co/Ik1JAX4gUI",1
@SkyNewsAust Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest of th… https://t.co/DDuVvA665U,1
Wonder where we would be if Dump had responded  to covid-19 as fast as he is in sending military into civilian area… https://t.co/hk4sr5Ety4,1
"@SophNar0747 Only myself, I thought is was only a cold in January. My colleagues and I work for intl logistics dire… https://t.co/UHQwg3uA2J",1
"@CarolLeonnig Hmmm, do they close streets when a President comes to town? What happened to Social Distancing. These… https://t.co/B5cLzyaVeQ",1
@ShekharGupta  todays episode was amazing ..your fact finding in COVID 19  spread from China ...all links looks per… https://t.co/5Iy1Ex4rij,1
@globaltimesnews Why the #CCPVirus did not spread much in other cities of #China but it spread easily to the rest o… https://t.co/oLG8KlgE04,1
@martfack All of the acts of arson and robbing that are spreading across the United States are terrorist acts led b… https://t.co/IikTgXoir9,1
Can Somebody Tell Me If This Is The Same China That Was Whooping African People Asses &amp; Blaming Them For Covid-19 D… https://t.co/rE9wbjzQz7,1
Let me get this straight. Blaming the president for police brutality (which is a serious issue that needs fixed) wh… https://t.co/PDO2zXtyVJ,1
@AaronMorris76 @AKauwela @PrayerWarriorF1 @Kimberl64792254 @sarahcpr @RichardGrenell @realDonaldTrump Our House of… https://t.co/iapy10zKYR,1
Chinese President Xi Jinping is calling for efforts to strengthen China’s public health system in order to better p… https://t.co/V4J3MSwTKU,1
China is Manufacturing Boycott China' T-Shirts and Caps in anticipation of high demand in India. Business is Busine… https://t.co/8ZqWS6g1rp,1
"@JoPhinney2 @TheRightMelissa @SenatorTimScott Uh-hu, was that before or after he spent the whole first day of peopl… https://t.co/YOyD7u792X",1
"With boosted equity markets through May, CIO Larry Adam expects equities to be higher over the next 12 to 24 months… https://t.co/nuS4hBWMys",1
"Yes, I and my family came down with similar symptoms around Xmas time. But we have not been tested!

Could #Covid-1… https://t.co/OKCaAgd0c1",1
@DudeInArobe @komonews Fake news. President Trump has praised China’s COVID response several times.,1
@ConnollyStrat @thehill You are brain dead if you think Trump caused the covid deaths. He gave the governors every… https://t.co/cxlSumB4TZ,1
"@TheRJRobinson Yup.
They exported the emissions to China.
So far, globally, the more renewables, the more CO2. Peri… https://t.co/4NkP62QycH",1
"@MoHCCZim @263Chat #Stop using Faults test kits Donated by China , Please test  this Faults COVID test kits .",1
"Could Covid-19 have been around for longer than we thought?
Absolutely bloody likely 
https://t.co/9dngMtD2JD

Sent via @updayUK",1
"@themarketswork It's worse then that @themarketswork:

https://t.co/w4MTaIoKyS",1
"@GeorgeTakei Wow, how long till Merica is full on Hong Kong. Apparently parts of the USA are hiding COVID-19 data l… https://t.co/At84JexFav",1
America fk the world up again fkn trump jumped all over China with his covid blame now we’re is the twat his fk idi… https://t.co/qga6INpJdl,1
"@RMalikaP Money does talk and we don’t have it. However, you’d have to understand that the majority of chemical man… https://t.co/CFMNm74aeP",1
Anyone surprised that a government as secretive as #china would hide information about #Covid_19 https://t.co/d2jzuW5mor,1
"@MekkiYoussef4 @SudokuFGC @JohnMer98 @SavedYouAClickV &gt;highest covid cases
ah yes because china's covid cases just… https://t.co/BepOMj1HeW",1
@donnidonovan_ I’ve got no political affiliation. Covid has me freaked out and it’s spreading faster here than Chin… https://t.co/OZw8p7bgTU,1
"@UFWD_YVR Outrageous when it does nothing about its own citizens back home calling minorities ""foreign trash"" to be… https://t.co/2v7T8QUHSb",1
@NCDCgov That date is not correct. That was when China decided to tell the world. I believe COVID had been on a lot earlier.,1
"@CGTNOfficial Can #China or its media really preach others after discriminating against Africans during #Covid_19 ?
#ChinaMustPay",1
China's inactivated COVID-19 vaccine is expected to finish clinical trials and get ready for the market as early as… https://t.co/xTEBeeybcq,1
'Outbreak': Did COVID-19 Escape from a Lab in China? CBN Documentary Digs Deeper https://t.co/I0OX2zTeVw via @CBNNews,1
@TwiggJohn: #COVID19 crisis eclipsed by breakdown of social order in North America https://t.co/oe35eX8clj #cdnpoli… https://t.co/WUK3Lucj5D,1
The relations between China and Japan have been up and down in the recent decade. In his latest article for China F… https://t.co/GtmSvc6NlE,1
"Deficit, debt, Recession, Foreign Affairs, China, U.S. +, Foreign Investmennt, Westeran Alienation, atttacks on res… https://t.co/kacBatSADm",1
@JakeSmi36103260 @RaoulGMI Yes. Who’d be in their shoes. Pivot to Asia just as China becomes more ‘assertive’ and then COVID.,1
"@themarketswork @Twitter Oh, this is RICH:

https://t.co/w4MTaIoKyS",1
China tested 10 million people for Covid in the past 2 weeks and found 0 new cases. There’s some good news for the world,1
"President Trump Walks to Church and Stirs Up Controversy
Trump pulls U.S. out of WHO, Punishes China
Infections Spi… https://t.co/IzzayWmmKu",1
#COVID Pandemic has triggered a decline in prices along solar supply chain this year. Costs for components like waf… https://t.co/AuI3KBmExa,1
"@GavinSBaker On bull side, China exports to belt and road countries is exceeding pre covid levels.  I think there’s… https://t.co/PxXkDkVEoL",1
@realDonaldTrump Breaking News: Prime Minister @narendramodi and President @realDonaldTrump had a telephone convers… https://t.co/cV4J1Dwu45,1
"Sec Pompeo is a pompous ass! With the shit going on in America...COVID deaths, systemic racism in our law enforceme… https://t.co/6aL0KjABOr",1
"https://t.co/r4AmT49M9v Fashion, football and other sports, gaming, china, covid-19, Breaking news, and world news.… https://t.co/ZlfxIjHZDG",1
"https://t.co/wx1RcKxtwN
#chinacoverup #COVID #ChinaMustPay #WorldHealthOrganization
worth a watch. honestly, they s… https://t.co/M6pYnQC1vd",1
"@Sue36650435 @citizen_tammy @Crosscolin88 @BrushPercy @itvnews Yes let's find out and we can "" sue them"" . Covid-19… https://t.co/7AVcjVQhcZ",1
"@ChinaDaily #BlackOutTuesday. I do not think it means what you think it means, racist communist chinese. https://t.co/jI6M9IQQyq",1
"@notnowthankyou2 @gal_atias @ShonHarris9 @EmrataPhanPaige @realDonaldTrump @SenatorTimScott Considering the ""covid… https://t.co/umFxmVcR9p",1
@asajjanhar The UNSC's composition is obsolete and has been used by China to block discussions over COVID. An expan… https://t.co/XoSfSjolou,1
Coronavirus crisis: Leaked WHO files reveal China DELAYED releasing valuable information | World | News |… https://t.co/bAcRBspZvD,1
The US embassy in the United Arab Emirates (UAE) declined an offer by Abu Dhabi to issue hundreds of Covid-19 tests… https://t.co/E7SDefQz0I,1
"BLOCKING United States trade routes, STEALING United States intellectual property, CRUSHING thousands of American j… https://t.co/VJxFsN39Gu",1
@jackie_macleoj @OneGreatAmerica @mitchellvii Do you remember him being called a racist for stopping flights from C… https://t.co/NPKAPKiwmq,1
@sanyaey78 Lolllll bruh I'm not even from the US and tf are you talking about i have spoken about people being raci… https://t.co/8Ya4dX3o0l,1
WHO publicly praised China's handling of coronavirus in a bid to coax more information out of Beijing https://t.co/13uF3j0TOs,1
Some people with ulterior motives have never been to Xinjiang at all. They slander the good situation of Xinjiang's… https://t.co/8zlqkKy50U,1
Haaaa!  Bailing out farmers because of your ill-guided sanctions on China is socialism. Giving Americans back some… https://t.co/qBtkd7YXKI,1
"@DomenechFanClub @gbentley1 @MailOnline Findings also supported by data from China, France, Germany, Italy, Spain,… https://t.co/FMvljzMirV",1
"PM Modi, President Trump discuss India-China, US Presidency of G-7, COVID-19, other issues https://t.co/bd2yjlA0a9",1
@chidoudouji @LambClever @YahooSG What does China or other counties do to protect themself from Covid spreading fro… https://t.co/ijXMX1csAX,1
"@debyate68273660 @HaylieHunter25 @NYGovCuomo Sad isn’t it.  We did not have great information coming out of China,… https://t.co/n6ooY79ovJ",1
"China Secretly Waited for 6 Days Before Announcing COVID-19 Outbreak, WHO Reveals https://t.co/jBJNj4UVnu https://t.co/d9cIR7cykw",1
"Investigative journalism at its best @AP - China withheld Covid genome sequence from WHO for 3 weeks, despite agenc… https://t.co/FePjSR4EOH",1
"@camerojl1 @Mattdasilva91 @SkyNews @realDonaldTrump riots done by Antifa the terrorist group ye, they hijacked the… https://t.co/KrE7NNWkqt",1
"@Independent @kakra68 Donald TRUMPs America FIRST is a SCAM.... USA import Pharmaceuticals from CHINA, UK sells Arm… https://t.co/FTcwINApvA",1
"10,000 health workers on illness benefit and China's first death in weeks: Today's Covid-19 main poi (via… https://t.co/obqZvLKTfN",1
"“China’s cover up of COVID-19 is far from the only evidence of their status as an evil empire.”

-The latest from… https://t.co/G1ts7Q5xR7",1
"A hearty Kudos to @story_mirror team. Let's promote this resolve against china.

#Corona #Covid_19 #tuesdayvibes https://t.co/lAOnAgYJTY",1
EGEB: China says it will still reduce emissions despite COVID-19 https://t.co/bi9bQgXPod via @electrekco....now do… https://t.co/lIECaDMH0H,1
China claims everything except covid-19 😂 #Deletechineseapp #BoycottChineseProducts,1
@AwakeFakeor @BashirIbraheem3 @Justin12393LEE @realDonaldTrump I don’t believe in the China virus. It’s called COVI… https://t.co/A3OOBKVXjh,1
@EmrataPhanPaige @realDonaldTrump @SenatorTimScott Check how African people treated in China during this Covid period of time.,1
"While the world is distracted by #covid 19

In addition to all the other bullshit distractions 

@realDonaldTrump i… https://t.co/t6ARzsrmh3",1
"And if you don't think anti-black racism in China is not aided and propagated by The Communist Party, you would be… https://t.co/kHWkSVYjqH",1
Reports say #China failed to release the genetic map of COVID-19 for over a week after government labs had fully de… https://t.co/Nf4dFcA69u,1
"@CivilAdvantage1 @ThirteenCanuck Nothing is accidental. Fights between China and the US, COVID-19, lockdown, gun ba… https://t.co/jpcu3yWKa3",1
"HOW TO END THE COVID-19 ATTACK: End the sanctions on Iran, Venezuela, Syria, Lebanon, China, &amp; other nations. End v… https://t.co/MkHJLppnHm",1
"PM Modi, President Trump discuss India-China, US Presidency of G-7, COVID-19, other issues https://t.co/3Eu2t0SmnD",1
"@lussion6 @China_Amb_India Overall, we have a China that wants to be noticed and applauded by the world. This was e… https://t.co/ULmCxCYmCg",1
@realDonaldTrump Open America ppl have went crazy with the lockdown covid was from China n they have ppl like cuomo… https://t.co/hVM9JsCMu7,1
Covid 19 Update Inhalable Remdesivir China's Footdragging The Mask Traders #china https://t.co/FdSRe6v0u0,1
"Looks like COVID-19 is ancient history in China as it flexes its muscles and plays bully boy.
Standby for more of t… https://t.co/Mrtavb87n3",1
"@realDonaldTrump @SenatorTimScott well, Dems couldn't have that so they worked with China to get the Covid in here… https://t.co/1q2XNuKZoB",1
"COVID – 19 Impact On Global Content Publishing Market 2020 Analysis By Top Players | Universal Music, Meredith, Gan… https://t.co/4nyLs7lLwU",1
"PM Modi

                      Prime Minister Modi expressed concern regarding the ongoing civil disturbances in th… https://t.co/Ptic8OFuSG",1
U.S. economy could take 10 years to recover from COVID-19: CBO https://t.co/AWEeoZScsu via @YahooFinance If America… https://t.co/eTkwjlCp34,1
"@Nigel_Farage said the UK needs to take a tough stand on China over Covid-19, presumably by begging them to invest… https://t.co/egYe1nRFcI",1
"With boosted equity markets through May, CIO Larry Adam expects equities to be higher over the next 12 to 24 months… https://t.co/4zyY10htcr",1
"Really disturbing what’s happening your way, USA!🥺 Watching your news every day. Please stay safe. Bless GF’s life💯… https://t.co/jDSXVyzNSW",1
"China has been caught hiding information about the coronavirus from the World Health Organization (WHO), which is a… https://t.co/v27WUhQwK3",1
China’s first confirmed Covid-19 case traced back to November 17 https://t.co/vzkM2WMaaK via @scmpnews,1
"@realDonaldTrump China has spread the infection of Corona virus ""covid 19"" worldwide and the death of millions of p… https://t.co/FUx5WwpiJW",1
@scottberry912 @Timcast The narrative changes weekly. Australian scientists have claimed it looks like it was made… https://t.co/lbffEbFjdA,1
DAILY EXPRESS - #headlines #health #world Coronavirus crisis: Leaked WHO files reveal ‘China DELAYED releasing valu… https://t.co/9zwFwYo7R5,1
"Covid, Bushfire, Delhi Genocide, Migrant starvation, witchhunt for dissenters in India, Amphan, Floods, George Floy… https://t.co/HbjdfoKWtL",1
Why are no Democrats outraged by the obvious Chinese Communist Party interference in our elections?  They are clear… https://t.co/3spPXwezy9,1
@themarketswork @Twitter What did the authorities in China do with blacks just a few weeks ago due to the covid 19… https://t.co/E9W0p25ezm,1
"China is making a strong V-shaped recovery, which may also be seen in Vietnam &amp; Taiwan. However, it may be a sorry… https://t.co/dVt9P1nIdH",1
@jolakaldi @dickdiver5 @BitterVoid @Stackular @KareBearScare @WhiteHouse @realDonaldTrump Trump stopped travel to C… https://t.co/kzoEKYatbW,1
"@Agoodyear2015 @brux_philip @WillMcAvoyACN @greta @realDonaldTrump For example, blaming Obama, state governments, W… https://t.co/f9BvKRAa2T",1
"Timeline of shit over 8 months:

Impeachment
COVID
Stock crash
Murder Hornets
Race war
Next?....China trade war/may… https://t.co/3h3TTBWuUD",1
"I smell another reason why America has the most cases and now Uncle Puty has a treatment?

Maybe blaming China was… https://t.co/IttkwTSaHU",1
"China was forcibly testing Africans for COVID-19, evicting them from apartment complexes to sleep on the streets, a… https://t.co/gF23JTLwZ8",1
@themarketswork @Twitter This is the same Chinese government that overly and blatantly discriminated against Africa… https://t.co/DNAGoZzmt8,1
@MingGao26 Spread COVID around like China!,1
Um COVID did come from China. They had the virus securement l sequence and refused to share it with the world. Sour… https://t.co/7FzEhxTRG4,1
"Hk n China issue..and still we have COVID.
The present situation is very sad already and what's making it worse are… https://t.co/ELm6f4ILCZ",1
"China`s Wuhan finds no new COVID-19 cases in city-wide testing , World News | https://t.co/u9Nx0gpWlJ https://t.co/qzAYPHw9jz",1
How much be Covid-19 from China? https://t.co/R2NCKoPYOq,1
"No new COVID sufferers, 300 asymptomatic, after Wuhan-wide tests
https://t.co/Jwjzof8zRP",1
Join U.S. Ambassador to China @TerryBranstad to discuss recent developments and challenges in the U.S.-China bilate… https://t.co/MJafEDIQnn,1
@SkyNews @emmabirchley Ask anyone of them what the point of the protest is and what they sensibly want to achieve a… https://t.co/Yo2u2WRcD4,1
@SolomonYue “The richness and depth of India-US consultations will remain an important pillar of the post-COVID glo… https://t.co/aV2I3p5BIB,1
"@freespeech206 @ChinaDaily So, you know China admitted to November case right? So timing about right from China. https://t.co/bhNfS883zt",1
"@genglar1 @leninisttraitor @ste_masse @SamuelLJackson We only got but 4 cheeks to turn.

Trumpers talk about going… https://t.co/IgeAb7oNJW",1
"@donie Has anyone noticed that Don the Con has never called out white supremacists?
In fact, he stated that some of… https://t.co/lwVEXHbcSn",1
"According to the #NewZealand versions of #CNNFakeNews (@NewshubNZ &amp; @ThreeNewZealand etc.), Donald Trump caused COV… https://t.co/qtSowOjQHh",1
Why should you care if US-China tensions rise?  It's not so much about a shooting war (which remains a possibility)… https://t.co/FaM7UsQYBD,1
"@courttrader ... dude....

China is super pissed that we didn't have to murder people to keep covid in check like t… https://t.co/cTBZQaPDlh",1
@rahulkanwal @narendramodi @realDonaldTrump Why do u think Modi should scream threats on the media? Maybe the Govt… https://t.co/SU3gUl29Qm,1
@mercynh How are we doing with Helping China combat COVID-19? Lol,1
@MatthewCappucci @ericfisher I've always thought given the pace of building in China that I should go into the cran… https://t.co/wOm3GrBcX9,1
"How Racist is China?! COVID-19 exposes shocking racism in China! https://t.co/6wWtnttdo5 via @YouTube 
 #AllLivesMatter",1
"This afternoon on Closing Bell with @NoraKAli &amp; @thebradsmith:

Apple cuts iPhone prices in China to push sales as… https://t.co/9H9YPDAQG2",1
"""In its entire 5,000 year history, China has not spent one single day as a liberal democracy.

China’s autocrat Xi… https://t.co/LzsNzcZ5sF",1
"China would welcome 'international review' into COVID-19 pandemic, says ambassador to UK

https://t.co/AjQH3H6iQH https://t.co/YhvgrL7bD9",1
The ongoing COVID crisis is having a deep impact on the sharing economy in China. @YujieXuett reports on trends inc… https://t.co/mZV1Y1elPX,1
"@Maddiedh1 January 21st:First Covid-19 case in Washington

January29th:US coronavirus task force created

January 3… https://t.co/BfkAEGRkuK",1
From Ireland to China with care : From Ireland to China with care during Covid-19: @arceducation1 : https://t.co/lN6lYl98Ea,1
@thehill @potus I agree our best days are ahead. You have made a big mess of the the last two 3 years. Record corru… https://t.co/vTjr1TDDOu,1
"@omarali50 @Bhuvanbagga That was in the past. At this point Biden is just a sock puppet. 

Real reins of power will… https://t.co/9j0hcT0lh9",1
Updated #COVID19 preprint: The epidemiological characteristics of 2019 novel coronavirus diseases (COVID-19) in Jin… https://t.co/9dVDDUoPvH,1
China must be really questioned about  COVID-19,1
"I'm old enough to remember when the CCP discriminated against Africans living in the country during Covid-19, kicki… https://t.co/ccastt2QjT",1
"@K0A0O0R0U0 Abraham, our hero 😂
https://t.co/F5rpT9L4X5",1
@DuncanOldham Hard to trust anything from China after their lack of transparency. I do know that their reporting fo… https://t.co/N4PxQWrtcz,1
Yup social media. One of the biggest propaganda techniques ever used. Just wait til you find out Obama sent COVID t… https://t.co/fFjHcCe90c,1
"""Only months ago, warning about dependence on China and the fragility of our supply chains, and urging decoupling f… https://t.co/H60pwYBLp6",1
"We do, too. 
Let’s just put @iingwen in charge of everything. China, the US, WHO Covid response.... she’d surely do… https://t.co/iYwYdoUup4",1
"https://t.co/bnZS0wgcbd

This startling investigation proves WHO was fooled, weak, incompetent, complicit in dealing with COVID-19 nd China.",1
@EthanMicallef @Konko_ @Kotaku The problem is they're not calling out a country that's a literally rounding up blac… https://t.co/NyHlcCpcqo,1
@Jackie___P @ali_pops @BBCNews Are they going to China to riot as covid 19 killed more ethnic people... Hope they d… https://t.co/MGnwRKNXv5,1
Can someone explain how China is managing the false positives associated with the 10 million tests with it conducte… https://t.co/j5s6fU6ZZq,1
Methinks though the completely incompetent Tory bonehead party will still keep us in partial lockdown for a good fe… https://t.co/3rFF2VrjFS,1
Translation: When Communist China detained million of Uyghur in the concentration camp and killed them; when China… https://t.co/hg8QW8tlRH,1
"@AFP yea, stfu https://t.co/UvB71nNlso",1
@YahooSG Even the US population thinks China does a bit better on controlling Covid.  Maybe there is a tiny bit of… https://t.co/O79Qf40XOQ,1
China is damn lucky to have idiot americans crowding the streets even in the wake of #Covid_19 Instead of pushing c… https://t.co/7uFuQdsoOl,1
"Lmao the CCP supports your protest congratulations, you’re doing it wrong. 

They are hardcore racists after all.… https://t.co/810lplbjwJ",1
"@gajananbaddi @Sheetal53710240 @tjose66 @anilduhoon What are you seeing today, destruction, roting of economy, migr… https://t.co/2aWBTBjYUp",1
"@HuXijin_GT It's a bad year for the US - YES

its poor COVID-19 situation is caused by China - TRUE

the riots are… https://t.co/E2r43RERHg",1
and the fact that china kicked africans out due to covid-19 https://t.co/2QtE4Q8Hq4,1
"You think? @NYCMayor is  a 'Stupid, Pathetic, Progressive, Moron!' You Governor Cuomo @NYGovCuomo are 'HIS' boss! Y… https://t.co/er2RovoTAq",1
